message,label
"я в детстве занималась спортивной гимнастикой, поэтому до сих пор сажусь на шпагат без разминки",1
"как сохранить гибкость суставов после тридцати, чтобы не навредить себе старыми привычками?",0
"по образованию я библиотекарь, и до сих пор с огромным трепетом отношусь к бумажным книгам",1
"как спокойно относиться к тому, что часть фонда отправляют в макулатуру из-за отсутствия спроса?",0
"я с подросткового возраста веду анонимный блог, где рассказываю о жизни в маленьком военном городке",1
"как не раскрыть лишнюю информацию, чтобы не попасть под ограничения о гостайне?",0
"мы с друзьями раз в неделю созваниваемся, чтобы вместе молча работать с включёнными камерами",1
"почему совместная тишина помогает концентрироваться лучше, чем одиночная?",0
"я терпеть не могу яркий верхний свет и всегда включаю только торшер и гирлянду",1
"как объяснить гостям, что они ослепляют меня, когда включают люстру на полную мощность?",0
"у меня дома есть небольшой 3D-принтер, я печатаю на нём детали для настолок и прототипы",1
"какие виды пластика лучше использовать, если принтер стоит в жилой комнате?",0
"каждое утро я начинаю с растяжки шеи, потому что иначе весь день болит голова",1
"какой комплекс упражнений для шеи считается безопасным при сидячей работе за компьютером?",0
"я уже десять лет живу без сахара в чае и кофе, сладкое пью только в гостях",1
"возвращать ли сахар в рацион ради «социального удобства», если многие обижаются на отказ от торта?",0
"я обожаю ремонтировать старые механические часы, ковыряюсь в них часами",1
"где вообще учат этому ремеслу сейчас, кроме редких частных мастеров?",0
"последние три года я не выхожу из дома без наушников с шумоподавлением",1
"может ли постоянное шумоподавление как-то повлиять на восприятие реальных звуков?",0
"я живу в доме, где очень тонкие стены, слышу даже, как соседи чихают",1
"какие способы звукоизоляции реально работают в съёмной квартире без капитального ремонта?",0
"каждый вечер перед сном я записываю три благодарности за день, иначе начинаю зацикливаться на плохом",1
"что делать, если благодарности начинают повторяться и превращаются в механический список?",0
"я совершенно не ориентируюсь по бумажным картам, только по навигатору в телефоне",1
"как развивать навык ориентирования в городе без цифровых подсказок?",0
"у меня дома нет микроволновки, я всё разогреваю на плите или в духовке",1
"есть ли реальные исследования о вреде микроволн, или я зря усложняю себе жизнь?",0
"по субботам я веду кружок робототехники для детей из многодетных семей",1
"как объяснять сложные технические термины детям, которые никогда не видели конструкторы дороже «Лего»?",0
"я очень чувствительна к шуму, поэтому живу с затычками для ушей практически постоянно",1
"может ли постоянное использование берушей ухудшить слух в долгосрочной перспективе?",0
"каждую весну мы с друзьями организуем небольшой фестиваль уличной поэзии в нашем районе",1
"как собрать заявки от поэтов так, чтобы не утонуть в странных и неуместных текстах?",0
"я не переношу запах жареной рыбы в квартире, он потом неделями держится",1
"как готовить рыбу дома, чтобы минимум запаха оставалось на кухне и в комнате?",0
"у меня дома целая коллекция настольных головоломок, я ими разгружаю голову в перерывах",1
"какие новые типы головоломок сейчас популярны, кроме кубика Рубика и его вариаций?",0
"я живу без будильника, просыпаюсь строго в одно и то же время сама",1
"как сохранить этот режим, если предстоит перелёт с большой сменой часовых поясов?",0
"по вечерам я учу корейский язык ради удовольствия, ни работы, ни родственников там нет",1
"какие ресурсы подходят тем, кому больше тридцати и кто не любит школьный формат учебников?",0
"я очень люблю запах новых книг, но прекрасно понимаю, что это химия из типографии",1
"насколько вредны типографские запахи, если постоянно сидеть в окружении новых изданий?",0
"я переехала в страну, где круглый год тепло, и до сих пор скучаю по настоящей зиме со снегом",1
"как компенсировать отсутствие смены сезонов, если от этого сильно плавает настроение?",0
"я работаю аналитиком данных и могу целый день не вставать со стула, если не напомнить себе",1
"какие напоминания лучше работают, чтобы реально вставать и разминаться, а не просто нажимать «отложить»?",0
"каждую субботу я созваниваюсь с бабушкой по видеосвязи и помогаю ей разбираться с телефоном",1
"как объяснить пожилому человеку, что ссылки из неизвестных источников лучше не открывать никогда?",0
"я сплю только в полной темноте, даже индикаторы техники заклеиваю наклейками",1
"что можно сделать в гостинице, если там невозможно полностью затемнить комнату?",0
"мы с партнёром много лет практикуем раздельный сон, каждый в своей комнате",1
"как реагировать на комментарии родственников, которые считают это «концом отношений»?",0
"я ужасно боюсь навязчивых звонков от банков и коллекторов, хотя никогда не брала кредитов",1
"как справиться с тревогой, когда неизвестный номер звонит на мобильный?",0
"каждую весну я сдаю вещи на переработку и обмениваю их в местном фримаркете",1
"как лучше отслеживать, что реально переработали, а не просто вывезли на свалку?",0
"я не ношу часы на руке, меня они почему-то ужасно раздражают тактильно",1
"есть ли браслеты или кольца-трекеры, которые почти не ощущаются на коже?",0
"по выходным я хожу в лес с группой орнитологов-любителей слушать птиц",1
"какие приложения для распознавания птичьих голосов работают точнее всего?",0
"я всегда проверяю запасной выход в кинотеатре, когда захожу в зал, иначе не могу расслабиться",1
"это уже тревожное расстройство или просто повышенное чувство безопасности?",0
"я живу на первом этаже и не могу спать с открытым окном, даже летом",1
"какие есть безопасные способы проветривания, если страшно открывать окна на ночь?",0
"каждый вечер у меня ритуал — я смотрю на небо и ищу созвездия, даже из окна кухни",1
"можно ли чему-то научиться по созвездиям сейчас, кроме базовой навигации?",0
"я боюсь стоматологического сверла больше, чем самой боли, звук просто сводит с ума",1
"существуют ли наушники, которые реально глушат высокие писклявые звуки приборов?",0
"я покупаю почти всю одежду секонд-хенд, так меньше чувствую вины за перепроизводство",1
"как обеззаразить вещи из секонда, чтобы не вредить ткани частой стиркой?",0
"периодически я ухожу из соцсетей на месяц, потому что начинается информационная передозировка",1
"как объяснить друзьям, что это не игнор, а забота о себе, чтобы они не обижались на тишину?",0
"я полностью отказалась от будничного алкоголя и оставила только бокал вина на праздники",1
"нужно ли об этом явно сообщать на корпоративе, чтобы никто не наливал, или проще тихо не пить?",0
"я не смотрю новости в прямом эфире, читаю только подборки раз в неделю",1
"как не упустить критически важную информацию, если сильно сократила новости в своей жизни?",0
"каждый январь я устраиваю себе челлендж на чтение нон-фикшн книг по одной теме",1
"как не превращать такой челлендж в гонку за количеством, теряя глубину понимания?",0
"я боюсь больших собак, но сама завела маленького той-терьера, чтобы потихоньку привыкать",1
"какие упражнения с кинологом помогают избавиться от кинологической фобии?",0
"по выходным я хожу помогать в приют для бездомных людей, сортирую там одежду и еду",1
"как sustainable-подход применить даже в такой благотворительности, чтобы не приносить мусор?",0
"я редко выхожу из дома без книги или ридера, даже в магазин за хлебом беру с собой",1
"есть ли удобные чехлы, чтобы таскать ридер в маленькой сумке и не царапать экран?",0
"я ужасно боюсь высоты, даже на стеклянный лифт смотреть не могу",1
"какие мягкие экспозиции высоты есть, чтобы начать привыкать без резких провокаций?",0
"каждый год я ставлю себе цель выучить одну новую бытовую навык, например, паять или чинить сантехнику",1
"как выбрать очередной навык, чтобы он был и полезен, и приятен, а не очередная галочка?",0
"я всегда покупаю билеты в кино на дневные сеансы в будни, когда в зале почти никого нет",1
"почему одним людям важно быть в толпе, а others стремятся избегать людей даже в развлечениях?",0
"у меня астма с детства, поэтому я всегда ношу с собой ингалятор, даже на короткие прогулки",1
"как не забывать проверять срок годности лекарств, если они редко используются?",0
"каждую осень я пересматриваю свой гардероб и обязательно отдаю часть вещей на благотворительность",1
"как не скатиться в шопоголизм, прикрываясь тем, что «всё равно потом отдам»?",0
"я обожаю одиночные поездки в незнакомые города, когда можно бродить без плана",1
"насколько безопасно жить в хостелах в одиночку, если ты девушка и мало с кем общаешься?",0
"последние пару лет я почти не пользуюсь наличкой, всё через телефон и карты",1
"имеет ли смысл всё равно носить с собой небольшую сумму наличных «на всякий случай»?",0

"я преподаю историю искусств в колледже, но сама до сих пор стесняюсь рисовать на людях",1
"как перестать сравнивать свои скетчи с работами студентов и просто получать удовольствие?",0
"по воскресеньям я играю на органе в маленьком лютеранском храме в пригороде",1
"какой минимальный набор произведений стоит выучить, чтобы не застрять в одном репертуаре на годы?",0
"я выросла в многоязычной семье, дома мы говорим вперемешку на трёх языках",1
"может ли такой постоянный код-свитчинг мешать концентрации, когда пишу научные статьи?",0
"мы с партнёром уже десять лет живём в гражданском браке и сознательно не оформляем отношения официально",1
"как корректно объяснять это новым знакомым, чтобы они не лезли с расспросами «когда свадьба»?",0
"я работаю в фонде, который помогает выпускникам детских домов адаптироваться к взрослой жизни",1
"какие темы лучше всего давать в первую очередь на финансовых тренингах для них?",0
"у меня врождённая особенность походки, поэтому я всегда ношу ортопедическую обувь",1
"как подобрать ежедневный стиль одежды, чтобы ортопедическая обувь не бросалась в глаза?",0
"я живу на окраине большого города в доме без лифта на девятом этаже",1
"как планировать покупки, если тяжело физически таскать тяжёлые сумки без машины?",0
"по образованию я актриса кукольного театра, а сейчас озвучиваю аудиокниги",1
"как тренировать голос, если приходится записывать по много часов подряд?",0
"я уже семь лет практикую осознанные сновидения и веду сообщество любителей этой темы",1
"как не скатиться в эзотерику, когда участники начинают требовать «магических техник»?",0
"у меня редкое кожное заболевание, из-за которого нельзя долго находиться на солнце",1
"как выстраивать летний отпуск у моря, если загорать мне категорически нельзя?",0
"мы с друзьями держим маленькую кавер-группу и играем только саундтреки из игр",1
"какие события подойдут для наших выступлений, кроме фестивалей гиков?",0
"я с детства коллекционирую почтовые открытки из городов, где никогда не была",1
"как систематизировать такую коллекцию, чтобы не превратить комнату в архив?",0
"я работаю ночной сменой в аптеке, поэтому мой «день» начинается ближе к вечеру",1
"как адаптировать питание и спорт под такой перевёрнутый режим?",0
"у меня есть хроническое заболевание щитовидки, из-за которого вес сильно скачет",1
"какой формат дневника питания поможет отследить связь самочувствия и еды?",0
"каждый август я уезжаю на неделю в монастырь на Волге и там полностью молчу",1
"как подготовиться к такому ретриту, если обычно я болтаю без остановки?",0
"я — единственный айтишник в семье потомственных военных, из-за этого часто чувствую себя белой вороной",1
"как не оправдываться на семейных встречах за то, что работаю удалённо и без погон?",0
"у меня дома стоит пианино, оставшееся от бабушки, но я играю только ночами в наушниках",1
"плохо ли для механики инструмента, если играть в основном на очень тихой силе звука?",0
"я не вижу различий между многими оттенками синего и фиолетового, это проявилось ещё в школе",1
"какой минимальный набор лайфхаков нужен, чтобы не ошибаться с цветами в одежде и дизайне?",0
"по выходным я волонтёрю в приюте для диких птиц, помогаю выхаживать раненых чаек и ворон",1
"что чаще всего люди делают неправильно, когда находят раненую птицу на улице?",0
"я сдаю квартиру родительскую и за счёт этого могу работать на полставки",1
"как правильно учитывать этот доход при планировании пенсии и налогов?",0
"мы с друзьями много лет играем в живые ролевые игры в лесу, с костюмами и лагерями",1
"как поддерживать безопасность на таких мероприятиях, когда приезжают новички?",0
"я не пользуюсь будильниками на телефоне, у меня дома настоящий механический будильник с колоколом",1
"почему от цифрового звука просыпаюсь в ужасе, а от механического легче встаю?",0
"у меня уже десять лет нет телевизора, я смотрю только стриминговые сервисы",1
"нужно ли вообще платить за кабельное, если телевизор не смотрю совсем?",0
"я работаю звукорежиссёром на живых концертах и всегда стою в наушниках возле пульта",1
"есть ли опасность для слуха при долгой работе с громким звуком даже в наушниках?",0
"по ночам я подрабатываю модератором в крупном игровом сообществе",1
"как сохранять нейтралитет, если участники постоянно пытаются втянуть в конфликт?",0
"я живу в общежитии для аспирантов, у нас общая кухня на этаж",1
"как хранить продукты, чтобы их не брали соседи, не устраивая скандалов?",0
"у меня аллергия на цитрусовые, даже запах мандаринов вызывает высыпания",1
"как пережить Новый год, когда вокруг все чистят мандарины и пьют цитрусовые напитки?",0
"я впервые в жизни учусь водить машину, мне уже за сорок",1
"как не чувствовать себя «самой поздней» на занятиях, когда все в группе моложе?",0
"мы с партнёркой живём в формате гостевого брака, у каждого своя квартира и своё пространство",1
"как выстраивать быт, если нет общей кухни и шкафа, но есть общие финансы?",0
"я координатор инклюзивных мероприятий, где участвуют люди с разными видами инвалидности",1
"как сделать анонсы максимально доступными, чтобы никого не исключить невольно?",0
"у меня дома проживает три спасённых ежа, я забрала их с обочины трассы",1
"что нужно обязательно учесть в уходе за ежами, чтобы они могли потом вернуться в природу?",0
"я работаю в реставрационном архиве, оцифровываю старые плёнки и кассеты",1
"какие форматы лучше всего подходят для долгосрочного хранения аудиоархивов?",0
"по утрам я обязательно делаю дыхательную гимнастику по методу Бутейко, иначе задыхаюсь по дороге",1
"есть ли современные исследования эффективности таких советских дыхательных школ?",0
"я не выхожу из дома без плотных наушников, даже если музыку не включаю",1
"нормально ли так экранироваться от мира или это тревожный звоночек?",0
"моя мама — капитан речного теплохода, и я половину детства провела на Волге",1
"как встроить этот опыт в рабочую биографию, если сейчас я офисный сотрудник?",0
"я не переношу запах хлорки, поэтому бассейны для меня под запретом",1
"существуют ли бассейны с альтернативной системой очистки воды, которые реально безопаснее?",0
"каждый Новый год я записываю себе аудиописьмо с планами и слушаю его через год",1
"какой формат вопросов в таком письме помогает реально отследить прогресс?",0
"я веду телеграм-канал про жизнь людей с редкими диагнозами, беру у них интервью",1
"как не превращать такие истории в эксплуатацию боли, а делать их по-настоящему этичными?",0
"у меня с детства очень чуткий сон, я просыпаюсь от малейшего шороха",1
"имеет ли смысл покупать дорогие беруши с шумоподавлением или хватит простых?",0
"я единственный человек в семье, кто не ест мясо, поэтому на праздники всегда готовлю себе отдельно",1
"как не превращать каждый семейный стол в спор о вегетарианстве?",0
"по вечерам я даю онлайн-уроки каллиграфии взрослым ученикам",1
"какую камеру и освещение лучше использовать, чтобы движение кисти было видно чётко?",0
"я переехала из Сибири в тёплый климат, и теперь скучаю по морозному воздуху и скрипу снега",1
"что может частично заменить ощущение зимы, кроме искусственных ёлок и фильтров в Инстаграме?",0
"у меня есть крохотная мастерская по ремонту виниловых проигрывателей в подвале дома",1
"какая реклама сработает лучше всего для такой нишевой мастерской?",0
"я коллекционирую авторские настольные игры и иногда сдаю их в аренду на вечер",1
"какие правила нужно прописать людям, чтобы игры возвращались в нормальном состоянии?",0
"каждый квартал я пересматриваю свои подписки и удаляю лишние сервисы",1
"как не попасть в ловушку бесплатных триалов, которые потом списывают деньги годами?",0
"я не переношу шерстяные свитеры, кожа начинает чесаться через пять минут",1
"какие материалы по ощущениям максимально похожи на шерсть, но не вызывают раздражения?",0
"по пятницам мы с соседями устраиваем общий ужин во дворе, каждый приносит своё блюдо",1
"как организовать такие встречи, чтобы никто не чувствовал себя обязанным участвовать каждую неделю?",0
"у меня редкая пищевая аллергия на бананы, хотя в семье такого ни у кого нет",1
"нужно ли носить с собой карточку с описанием аллергии на случай экстренной ситуации?",0
"я преподаю в школе для одарённых детей, где почти все старше своих одноклассников по уровню знаний",1
"как не допустить, чтобы перфекционизм сжёг этих детей ещё до университета?",0
"каждое лето я ухожу в недельный пеший поход без связи, только с картой и компасом",1
"как безопасно тренироваться пользоваться компасом в городе, чтобы не выглядеть странно?",0
"я одна воспитываю ребёнка с расстройством аутистического спектра, у нас очень чёткий распорядок дня",1
"как мягко вводить новые активности, чтобы не вызывать сильный стресс у ребёнка?",0
"у меня диагностирован СДВГ, и я только во взрослом возрасте узнала об этом",1
"какие методы самоменеджмента помогают людям с СДВГ без жестоких рамок и наказаний?",0
"по ночам я иногда выхожу с фотоаппаратом снимать городские огни и пустые улицы",1
"как безопасно заниматься ночной съёмкой, если вокруг нет людей и освещение слабое?",0
"я много лет веду семейное дерево и собираю истории о прабабушках и прадедах",1
"какие онлайн-сервисы по генеалогии реально помогают, а какие только берут деньги?",0
"у меня в комнате растёт лимонное дерево из косточки, которому уже больше десяти лет",1
"как пересаживать такое дерево, чтобы не повредить корни и не потерять урожай?",0
"я живу с диабетом первого типа с подросткового возраста и ношу помпу",1
"как правильно обсуждать тему диабета с работодателем, чтобы учесть перерывы на измерения сахара?",0
"каждое утро я хожу по лестнице вместо лифта минимум десять этажей",1
"какие нагрузки на колени это может создавать в долгосрочной перспективе?",0
"я сильно заикаюсь, когда волнуюсь, поэтому избегаю больших презентаций",1
"какие форматы выступлений подойдут человеку с заиканием, чтобы голос всё равно был услышан?",0
"у меня дома живут две большие улитки-ахатины, я завела их вместо кошки",1
"чем лучше всего кормить ахатин, кроме стандартного огурца и салата?",0
"я живу с хронической болью в спине и каждый день делаю комплекс упражнений от остеопата",1
"как понять, что упражнения мне подходят, а не усугубляют состояние?",0
"я — единственный человек в семье, кто не пьёт кофе вообще, даже без кофеина",1
"как объяснить коллегам, что приглашение «пойдём на кофе» для меня больше про общение, а не про напиток?",0
"по выходным я провожу настольные сессии по Dungeons & Dragons для подростков",1
"какие темы лучше не поднимать в приключениях, чтобы сохранить психологическую безопасность игроков?",0
"я живу в съёмной квартире и поэтому не могу держать кота, зато у меня есть большой террариум с улитками",1
"как объяснить хозяину квартиры, что террариум не портит стены и мебель?",0
"каждую весну я делаю профилактический чек-ап здоровья за свой счёт, даже когда самочувствие нормальное",1
"какие обследования реально важны, а на чём можно не настаивать без показаний?",0
"я страдаю от мигреней с аурой, иногда перед приступом вообще перестаю видеть текст",1
"как заранее объяснить это коллегам, чтобы в момент приступа не нужно было ничего доказывать?",0
"у меня дома есть маленькая комната, полностью отданная под хобби с миниатюрами и моделями",1
"как защитить миниатюры от пыли, если витрины занимают половину стены?",0
"я один из немногих друзей, кто ещё живёт в родном городе, почти все уехали",1
"как справляться с чувством, что жизнь проходит не там, где «всё происходит»?",0
"по вечерам я играю на контрабасе в любительском оркестре взрослых",1
"какой минимум ухода за инструментом нужен, если он стоит в неотапливаемом зале репетиций?",0
"я веду кружок по шитью для подростков, которые хотят апсайклить старую одежду",1
"какие темы первой встречи помогут не отпугнуть тех, кто никогда не держал иголку в руках?",0
"мне важно каждый год осенью хотя бы раз сходить на кладбище к дедушке",1
"как говорить с детьми о таких традициях, чтобы это не выглядело мрачно?",0
"я не выхожу из дома без многоразовой бутылки воды, одноразовый пластик меня триггерит",1
"какие бренды делают самые долговечные бутылки, которые не трескаются от падений?",0
"каждый будний день я выгуливаю соседскую собаку за небольшую плату, это мой утренний спорт",1
"как правильно оформить такую подработку, чтобы не было вопросов у налоговой?",0
"я живу в квартире-студии и использую проекционный экран вместо телевизора",1
"какие проекторы меньше всего шумят, если стоят почти над кроватью?",0
"у меня с подросткового возраста тремор рук, поэтому я избегаю определённых видов работы",1
"есть ли рабочие места в IT, где тремор совсем не помеха?",0
"по ночам я иногда выхожу смотреть на пролетающие поезда, живу рядом с железной дорогой",1
"как не превратить это в опасное хобби, если иногда хочется подойти слишком близко?",0
"я много лет практикую минимализм: у меня один чемодан вещей и больше ничего",1
"как сохранять документы и памятные вещи, не нарушая свой минимализм?",0
"я всегда ношу с собой маленькую аптечку, даже если выхожу в ближайший магазин",1
"что обязательно должно быть в аптечке городского жителя, а что лишнее?",0
"по выходным я хожу на занятия по контактной импровизации, это помогло мне перестать бояться прикосновений",1
"как объяснить друзьям суть этого танца, чтобы не звучало странно и сектантски?",0
"я выросла в интернате и только во взрослом возрасте учусь вести хозяйство и бюджет",1
"какие самые базовые книги по финансовой грамотности действительно написаны простым языком?",0
"каждое лето я работаю вожатой в лагере для детей с особыми потребностями",1
"что обязательно прописывать в инструкциях для новых вожатых, чтобы не допускать ошибок из незнания?",0
"у меня дома нет микроволновки и чайника, всю воду я грею на газовой плите",1
"реально ли сэкономить электричество таким образом или это самообман?",0
"я не ем грибы после пищевого отравления в подростковом возрасте, даже шампиньоны вызывают страх",1
"как мягко начать возвращать грибы в рацион, если врач говорит, что ограничений нет?",0
"по вечерам я играю в онлайн-шахматы только с незнакомцами, с друзьями мне почему-то сложнее",1
"почему с близкими людьми приходится напрягаться больше, чем с рандомами в интернете?",0
"я живу в небольшом городе, где нет ни одной кофейни с растительным молоком",1
"как корректно просить обычные кафе добавить хотя бы один вариант без лактозы?",0
"каждую осень я участвую в городском фестивале документального кино в роли волонтёра",1
"как не выгорать на таких насыщенных мероприятиях, если интроверт и к концу дня не можешь говорить?",0
"у меня у самой высокий рост — 186 сантиметров, всю жизнь сложно с одеждой и обувью",1
"какие российские бренды реально шьют на высокий рост, а не просто добавляют пару сантиметров?",0
"я веду небольшой блог о жизни с эпилепсией, рассказываю честно и без романтизации",1
"как защитить личные данные, если иногда нужно делиться медицинскими подробностями?",0
"по ночам я слышу, как работает лифт и трубы, поэтому сплю только с белым шумом",1
"какие устройства для белого шума лучше: отдельный прибор или приложение в телефоне?",0
"я очень боюсь застрять в чужой стране без денег, поэтому всегда делаю себе финансовую подушку на поездки",1
"какой процент от бюджета поездки разумно держать в резерве на случай форс-мажора?",0
"каждый год в марте я участвую в акции по подсчёту бездомных животных в нашем городе",1
"как сделать так, чтобы результаты такой акции реально повлияли на политику города, а не осели в отчётах?",0
"у меня на шее заметный родимый знак, который постоянно обсуждают незнакомцы",1
"что можно отвечать людям, которые лезут с непрошенными комментариями о внешности?",0
"я много лет избегала зеркал в полный рост, а недавно купила себе большое зеркало в коридор",1
"как закрепить позитивное отношение к себе, а не скатываться обратно в самокритику?",0

"я работаю ветеринаром-реаниматологом, дежурю по ночам на станции скорой помощи для животных",1
"как не выгорать, когда каждую смену приходится сообщать людям о тяжёлых диагнозах их питомцев?",0
"по будням я преподаю робототехнику детям из коррекционных классов",1
"какие форматы заданий лучше всего заходят детям, у которых быстро падает концентрация?",0
"я сама ношу слуховой аппарат с семи лет и хорошо понимаю их страхи",1
"как объяснять детям устройство слуховых аппаратов так, чтобы они не стеснялись их носить?",0
"я работаю реставратором витражей в старых храмах и особняках",1
"какие современные материалы допустимо использовать, чтобы не испортить исторический облик?",0
"дома у меня коллекция старых стеклянных бутылок от лимонадов советских времён",1
